"wavenumber","sample","absorbance"
3748.939,"Sample: Shopping bag",0.05922331
3749.421,"EPDM",0.103614
3749.421,"Polystyrene",0.06352784
3749.421,"Polyethylene",0.001509169
3749.421,"Sample: Shopping bag",0.05912914
3749.904,"EPDM",0.1031871
3749.904,"Polystyrene",0.06352749
3749.904,"Polyethylene",0.001476611
3749.904,"Sample: Shopping bag",0.05903574
3750.386,"EPDM",0.1029488
3750.386,"Polystyrene",0.06351653
3750.386,"Polyethylene",0.001425376
3750.386,"Sample: Shopping bag",0.05894721
3750.868,"EPDM",0.1029218
3750.868,"Polystyrene",0.06350066
3750.868,"Polyethylene",0.001360779
3750.868,"Sample: Shopping bag",0.05887759
3751.35,"EPDM",0.10312
3751.35,"Polystyrene",0.06348737
3751.35,"Polyethylene",0.001292209
3751.35,"Sample: Shopping bag",0.05885076
3751.832,"EPDM",0.1035553
3751.832,"Polystyrene",0.06348751
3751.832,"Polyethylene",0.001229686
3751.832,"Sample: Shopping bag",0.05889531
3752.314,"EPDM",0.1042234
3752.314,"Polystyrene",0.06350899
3752.314,"Polyethylene",0.001183472
3752.314,"Sample: Shopping bag",0.0590314
3752.796,"EPDM",0.1050906
3752.796,"Polystyrene",0.0635571
3752.796,"Polyethylene",0.001160132
3752.796,"Sample: Shopping bag",0.05926528
3753.278,"EPDM",0.1060768
3753.278,"Polystyrene",0.06362927
3753.278,"Polyethylene",0.001160784
3753.278,"Sample: Shopping bag",0.05957883
3753.76,"EPDM",0.107068
3753.76,"Polystyrene",0.06371479
3753.76,"Polyethylene",0.001178756
3753.76,"Sample: Shopping bag",0.05993032
3754.243,"EPDM",0.1079437
3754.243,"Polystyrene",0.06379773
3754.243,"Polyethylene",0.001204531
3754.243,"Sample: Shopping bag",0.0602661
3754.725,"EPDM",0.1086122
3754.725,"Polystyrene",0.06386428
3754.725,"Polyethylene",0.001225731
3754.725,"Sample: Shopping bag",0.06054186
3755.207,"EPDM",0.1090334
3755.207,"Polystyrene",0.0639047
3755.207,"Polyethylene",0.001235924
3755.207,"Sample: Shopping bag",0.06073611
3755.689,"EPDM",0.1092261
3755.689,"Polystyrene",0.06391925
3755.689,"Polyethylene",0.001230767
3755.689,"Sample: Shopping bag",0.06085448
3756.171,"EPDM",0.109249
3756.171,"Polystyrene",0.06391295
3756.171,"Polyethylene",0.001215584
3756.171,"Sample: Shopping bag",0.06092055
3756.653,"EPDM",0.1091783
3756.653,"Polystyrene",0.06390005
3756.653,"Polyethylene",0.001199032
3756.653,"Sample: Shopping bag",0.06096274
3757.135,"EPDM",0.1090759
3757.135,"Polystyrene",0.06388987
3757.135,"Polyethylene",0.001191269
3757.135,"Sample: Shopping bag",0.060999
3757.617,"EPDM",0.1089829
3757.617,"Polystyrene",0.0638925
3757.617,"Polyethylene",0.001200226
3757.617,"Sample: Shopping bag",0.06103707
3758.1,"EPDM",0.1089145
3758.1,"Polystyrene",0.06391067
3758.1,"Polyethylene",0.001229992
3758.1,"Sample: Shopping bag",0.06106947
3758.582,"EPDM",0.1088759
3758.582,"Polystyrene",0.06394309
3758.582,"Polyethylene",0.001276739
3758.582,"Sample: Shopping bag",0.06108531
3759.064,"EPDM",0.108874
3759.064,"Polystyrene",0.06398328
3759.064,"Polyethylene",0.001333536
3759.064,"Sample: Shopping bag",0.06107634
3759.546,"EPDM",0.1089258
3759.546,"Polystyrene",0.06402466
3759.546,"Polyethylene",0.001388738
3759.546,"Sample: Shopping bag",0.06103994
3760.028,"EPDM",0.1090507
3760.028,"Polystyrene",0.06405929
3760.028,"Polyethylene",0.001432801
3760.028,"Sample: Shopping bag",0.06098298
3760.51,"EPDM",0.1092581
3760.51,"Polystyrene",0.06408345
3760.51,"Polyethylene",0.001460264
3760.51,"Sample: Shopping bag",0.06091927
3760.992,"EPDM",0.1095314
3760.992,"Polystyrene",0.06409634
3760.992,"Polyethylene",0.001471867
3760.992,"Sample: Shopping bag",0.0608628
3761.474,"EPDM",0.1098242
3761.474,"Polystyrene",0.06409794
3761.474,"Polyethylene",0.001469214
3761.474,"Sample: Shopping bag",0.06082235
3761.957,"EPDM",0.1100756
3761.957,"Polystyrene",0.06409099
3761.957,"Polyethylene",0.001459737
3761.957,"Sample: Shopping bag",0.06080104
3762.438,"EPDM",0.110231
3762.438,"Polystyrene",0.06407923
3762.438,"Polyethylene",0.001449022
3762.438,"Sample: Shopping bag",0.06080028
3762.921,"EPDM",0.1102625
3762.921,"Polystyrene",0.0640654
3762.921,"Polyethylene",0.001441772
3762.921,"Sample: Shopping bag",0.06082154
3763.403,"EPDM",0.1101784
3763.403,"Polystyrene",0.06405363
3763.403,"Polyethylene",0.001437875
3763.403,"Sample: Shopping bag",0.06086686
3763.885,"EPDM",0.1100159
3763.885,"Polystyrene",0.06404395
3763.885,"Polyethylene",0.001436456
3763.885,"Sample: Shopping bag",0.06093369
3764.367,"EPDM",0.1098275
3764.367,"Polystyrene",0.06403645
3764.367,"Polyethylene",0.001433671
3764.367,"Sample: Shopping bag",0.06101114
3764.849,"EPDM",0.1096602
3764.849,"Polystyrene",0.0640287
3764.849,"Polyethylene",0.001430143
3764.849,"Sample: Shopping bag",0.0610806
3765.331,"EPDM",0.109542
3765.331,"Polystyrene",0.0640199
3765.331,"Polyethylene",0.001423509
3765.331,"Sample: Shopping bag",0.06112365
3765.813,"EPDM",0.1094732
3765.813,"Polystyrene",0.06401006
3765.813,"Polyethylene",0.001417371
3765.813,"Sample: Shopping bag",0.0611294
3766.295,"EPDM",0.1094339
3766.295,"Polystyrene",0.06400412
3766.295,"Polyethylene",0.001414088
3766.295,"Sample: Shopping bag",0.06109992
3766.778,"EPDM",0.1093924
3766.778,"Polystyrene",0.06400517
3766.778,"Polyethylene",0.001415769
3766.778,"Sample: Shopping bag",0.06104698
3767.26,"EPDM",0.1093264
3767.26,"Polystyrene",0.06401647
3767.26,"Polyethylene",0.00142279
3767.26,"Sample: Shopping bag",0.06098845
3767.742,"EPDM",0.1092298
3767.742,"Polystyrene",0.06403947
3767.742,"Polyethylene",0.001433042
3767.742,"Sample: Shopping bag",0.06094404
3768.224,"EPDM",0.1091158
3768.224,"Polystyrene",0.06407155
3768.224,"Polyethylene",0.00144044
3768.224,"Sample: Shopping bag",0.0609241
3768.706,"EPDM",0.1090043
3768.706,"Polystyrene",0.06410495
3768.706,"Polyethylene",0.001440387
3768.706,"Sample: Shopping bag",0.06092477
3769.188,"EPDM",0.108924
3769.188,"Polystyrene",0.06413314
3769.188,"Polyethylene",0.001426667
3769.188,"Sample: Shopping bag",0.06093308
3769.67,"EPDM",0.1088996
3769.67,"Polystyrene",0.0641498
3769.67,"Polyethylene",0.001396542
3769.67,"Sample: Shopping bag",0.06093141
3770.152,"EPDM",0.1089503
3770.152,"Polystyrene",0.06415345
3770.152,"Polyethylene",0.00134951
3770.152,"Sample: Shopping bag",0.06091158
3770.635,"EPDM",0.1090824
3770.635,"Polystyrene",0.06414606
3770.635,"Polyethylene",0.001289418
3770.635,"Sample: Shopping bag",0.06087542
3771.117,"EPDM",0.1092893
3771.117,"Polystyrene",0.0641349
3771.117,"Polyethylene",0.001221361
3771.117,"Sample: Shopping bag",0.06083586
3771.599,"EPDM",0.1095508
3771.599,"Polystyrene",0.06412517
3771.599,"Polyethylene",0.001151795
3771.599,"Sample: Shopping bag",0.06080551
3772.081,"EPDM",0.1098377
3772.081,"Polystyrene",0.06412088
3772.081,"Polyethylene",0.001086815
3772.081,"Sample: Shopping bag",0.06079253
3772.563,"EPDM",0.1101169
3772.563,"Polystyrene",0.06412323
3772.563,"Polyethylene",0.001031393
3772.563,"Sample: Shopping bag",0.0607968
3773.045,"EPDM",0.1103595
3773.045,"Polystyrene",0.06413156
3773.045,"Polyethylene",0.000986902
3773.045,"Sample: Shopping bag",0.06081339
3773.527,"EPDM",0.1105428
3773.527,"Polystyrene",0.06414416
3773.527,"Polyethylene",0.000953469
3773.527,"Sample: Shopping bag",0.06083128
3774.009,"EPDM",0.110657
3774.009,"Polystyrene",0.06416016
3774.009,"Polyethylene",0.000928107
3774.009,"Sample: Shopping bag",0.06084269
3774.491,"EPDM",0.1107052
3774.491,"Polystyrene",0.0641789
3774.491,"Polyethylene",0.000908836
3774.491,"Sample: Shopping bag",0.06084449
3774.974,"EPDM",0.1106984
3774.974,"Polystyrene",0.06420036
3774.974,"Polyethylene",0.000893665
3774.974,"Sample: Shopping bag",0.06084058
3775.456,"EPDM",0.1106508
3775.456,"Polystyrene",0.06422626
3775.456,"Polyethylene",0.000883715
3775.456,"Sample: Shopping bag",0.06084174
3775.938,"EPDM",0.1105702
3775.938,"Polystyrene",0.06425398
3775.938,"Polyethylene",0.000882099
3775.938,"Sample: Shopping bag",0.0608582
3776.42,"EPDM",0.1104534
3776.42,"Polystyrene",0.06428053
3776.42,"Polyethylene",0.000895168
3776.42,"Sample: Shopping bag",0.06089545
3776.902,"EPDM",0.1102967
3776.902,"Polystyrene",0.0643037
3776.902,"Polyethylene",0.00092616
3776.902,"Sample: Shopping bag",0.06095557
3777.384,"EPDM",0.1100958
3777.384,"Polystyrene",0.06431971
3777.384,"Polyethylene",0.000976079
3777.384,"Sample: Shopping bag",0.06102882
3777.866,"EPDM",0.1098634
3777.866,"Polystyrene",0.06432975
3777.866,"Polyethylene",0.001039334
3777.866,"Sample: Shopping bag",0.06110469
3778.348,"EPDM",0.109628
3778.348,"Polystyrene",0.06433444
3778.348,"Polyethylene",0.001105594
3778.348,"Sample: Shopping bag",0.06116705
3778.831,"EPDM",0.1094347
3778.831,"Polystyrene",0.06433823
3778.831,"Polyethylene",0.001160544
3778.831,"Sample: Shopping bag",0.06120658
3779.313,"EPDM",0.1093296
3779.313,"Polystyrene",0.06434565
3779.313,"Polyethylene",0.001192342
3779.313,"Sample: Shopping bag",0.06121958
3779.795,"EPDM",0.1093411
3779.795,"Polystyrene",0.06435829
3779.795,"Polyethylene",0.001193878
3779.795,"Sample: Shopping bag",0.06121075
3780.277,"EPDM",0.1094672
3780.277,"Polystyrene",0.06437626
3780.277,"Polyethylene",0.001166387
3780.277,"Sample: Shopping bag",0.06119217
3780.759,"EPDM",0.1096712
3780.759,"Polystyrene",0.06439555
3780.759,"Polyethylene",0.001118205
3780.759,"Sample: Shopping bag",0.06117396
3781.241,"EPDM",0.1098939
3781.241,"Polystyrene",0.06441093
3781.241,"Polyethylene",0.001064532
3781.241,"Sample: Shopping bag",0.06116161
3781.723,"EPDM",0.1100788
3781.723,"Polystyrene",0.06441914
3781.723,"Polyethylene",0.001019695
3781.723,"Sample: Shopping bag",0.06115887
3782.205,"EPDM",0.1101871
3782.205,"Polystyrene",0.0644198
3782.205,"Polyethylene",0.000993665
3782.205,"Sample: Shopping bag",0.06116693
3782.688,"EPDM",0.1102144
3782.688,"Polystyrene",0.06441928
3782.688,"Polyethylene",0.000987077
3782.688,"Sample: Shopping bag",0.06118826
3783.17,"EPDM",0.1101812
3783.17,"Polystyrene",0.06442488
3783.17,"Polyethylene",0.0009932
3783.17,"Sample: Shopping bag",0.06122442
3783.652,"EPDM",0.1101255
3783.652,"Polystyrene",0.06444483
3783.652,"Polyethylene",0.000999202
3783.652,"Sample: Shopping bag",0.0612762
3784.134,"EPDM",0.1100822
3784.134,"Polystyrene",0.06447977
3784.134,"Polyethylene",0.000994356
3784.134,"Sample: Shopping bag",0.06133711
3784.616,"EPDM",0.1100763
3784.616,"Polystyrene",0.06452867
3784.616,"Polyethylene",0.000971425
3784.616,"Sample: Shopping bag",0.06140351
3785.098,"EPDM",0.1101133
3785.098,"Polystyrene",0.06458347
3785.098,"Polyethylene",0.000932776
3785.098,"Sample: Shopping bag",0.06146822
3785.58,"EPDM",0.1101862
3785.58,"Polystyrene",0.06463513
3785.58,"Polyethylene",0.000888629
3785.58,"Sample: Shopping bag",0.06152957
3786.062,"EPDM",0.1102792
3786.062,"Polystyrene",0.06467455
3786.062,"Polyethylene",0.00085308
3786.062,"Sample: Shopping bag",0.06158454
3786.544,"EPDM",0.1103794
3786.544,"Polystyrene",0.06469896
3786.544,"Polyethylene",0.000839481
3786.544,"Sample: Shopping bag",0.0616329
3787.027,"EPDM",0.1104804
3787.027,"Polystyrene",0.0647089
3787.027,"Polyethylene",0.000855076
3787.027,"Sample: Shopping bag",0.06167436
3787.509,"EPDM",0.1105776
3787.509,"Polystyrene",0.0647093
3787.509,"Polyethylene",0.000898255
3787.509,"Sample: Shopping bag",0.06170423
3787.991,"EPDM",0.1106672
3787.991,"Polystyrene",0.06470671
3787.991,"Polyethylene",0.00096054
3787.991,"Sample: Shopping bag",0.06171652
3788.473,"EPDM",0.1107419
3788.473,"Polystyrene",0.06470606
3788.473,"Polyethylene",0.001026716
3788.473,"Sample: Shopping bag",0.06170312
3788.955,"EPDM",0.1107909
3788.955,"Polystyrene",0.06470869
3788.955,"Polyethylene",0.00108517
3788.955,"Sample: Shopping bag",0.06165663
3789.437,"EPDM",0.110809
3789.437,"Polystyrene",0.06471444
3789.437,"Polyethylene",0.001125658
3789.437,"Sample: Shopping bag",0.06157883
3789.919,"EPDM",0.1107968
3789.919,"Polystyrene",0.06471927
3789.919,"Polyethylene",0.001143176
3789.919,"Sample: Shopping bag",0.06147808
3790.401,"EPDM",0.1107669
3790.401,"Polystyrene",0.06471992
3790.401,"Polyethylene",0.001138966
3790.401,"Sample: Shopping bag",0.06137013
3790.884,"EPDM",0.1107368
3790.884,"Polystyrene",0.06471419
3790.884,"Polyethylene",0.001116766
3790.884,"Sample: Shopping bag",0.06127586
3791.365,"EPDM",0.1107208
3791.365,"Polystyrene",0.0647019
3791.365,"Polyethylene",0.001081943
3791.365,"Sample: Shopping bag",0.06121233
3791.848,"EPDM",0.1107189
3791.848,"Polystyrene",0.06468321
3791.848,"Polyethylene",0.001039863
3791.848,"Sample: Shopping bag",0.06118634
3792.33,"EPDM",0.1107162
3792.33,"Polystyrene",0.06466137
3792.33,"Polyethylene",0.000993901
3792.33,"Sample: Shopping bag",0.06119764
3792.812,"EPDM",0.1106847
3792.812,"Polystyrene",0.06463783
3792.812,"Polyethylene",0.000947177
3792.812,"Sample: Shopping bag",0.06123568
3793.294,"EPDM",0.1105978
3793.294,"Polystyrene",0.06461624
3793.294,"Polyethylene",0.000903695
3793.294,"Sample: Shopping bag",0.06128808
3793.776,"EPDM",0.1104407
3793.776,"Polystyrene",0.06459831
3793.776,"Polyethylene",0.000867578
3793.776,"Sample: Shopping bag",0.06134622
3794.258,"EPDM",0.1102248
3794.258,"Polystyrene",0.06458873
3794.258,"Polyethylene",0.000843827
3794.258,"Sample: Shopping bag",0.06140818
3794.74,"EPDM",0.1099816
3794.74,"Polystyrene",0.06458897
3794.74,"Polyethylene",0.00083645
3794.74,"Sample: Shopping bag",0.06147524
3795.222,"EPDM",0.1097574
3795.222,"Polystyrene",0.06460058
3795.222,"Polyethylene",0.000847576
3795.222,"Sample: Shopping bag",0.06154583
3795.705,"EPDM",0.1095925
3795.705,"Polystyrene",0.06462042
3795.705,"Polyethylene",0.000880217
3795.705,"Sample: Shopping bag",0.06161135
3796.187,"EPDM",0.109508
3796.187,"Polystyrene",0.06464472
3796.187,"Polyethylene",0.000930754
3796.187,"Sample: Shopping bag",0.06165913
3796.669,"EPDM",0.1094885
3796.669,"Polystyrene",0.06466772
3796.669,"Polyethylene",0.00099719
3796.669,"Sample: Shopping bag",0.06166866
3797.151,"EPDM",0.1094819
3797.151,"Polystyrene",0.06468522
3797.151,"Polyethylene",0.001073782
3797.151,"Sample: Shopping bag",0.06162086
3797.633,"EPDM",0.1094086
3797.633,"Polystyrene",0.06469067
3797.633,"Polyethylene",0.001154777
3797.633,"Sample: Shopping bag",0.0614995
3798.115,"EPDM",0.1091943
3798.115,"Polystyrene",0.06468528
3798.115,"Polyethylene",0.001232416
3798.115,"Sample: Shopping bag",0.06130171
3798.597,"EPDM",0.1087926
3798.597,"Polystyrene",0.06466941
3798.597,"Polyethylene",0.001300566
3798.597,"Sample: Shopping bag",0.06104499
3799.079,"EPDM",0.1082096
3799.079,"Polystyrene",0.06465301
3799.079,"Polyethylene",0.001355086
3799.079,"Sample: Shopping bag",0.06077127
3799.562,"EPDM",0.1075022
3799.562,"Polystyrene",0.06464183
3799.562,"Polyethylene",0.001392844
3799.562,"Sample: Shopping bag",0.06052886
3800.044,"EPDM",0.1067709
3800.044,"Polystyrene",0.06464335
3800.044,"Polyethylene",0.001413701
3800.044,"Sample: Shopping bag",0.06036022
3800.526,"EPDM",0.106138
3800.526,"Polystyrene",0.06465627
3800.526,"Polyethylene",0.001419159
3800.526,"Sample: Shopping bag",0.06027998
3801.008,"EPDM",0.1057291
3801.008,"Polystyrene",0.06467718
3801.008,"Polyethylene",0.001411964
3801.008,"Sample: Shopping bag",0.06028018
3801.49,"EPDM",0.105643
3801.49,"Polystyrene",0.06470097
3801.49,"Polyethylene",0.001397502
3801.49,"Sample: Shopping bag",0.06034635
3801.972,"EPDM",0.1059176
3801.972,"Polystyrene",0.06472765
3801.972,"Polyethylene",0.001379529
3801.972,"Sample: Shopping bag",0.06047135
3802.454,"EPDM",0.1064946
3802.454,"Polystyrene",0.06475709
3802.454,"Polyethylene",0.001358165
3802.454,"Sample: Shopping bag",0.06064448
3802.936,"EPDM",0.1072327
3802.936,"Polystyrene",0.06478889
3802.936,"Polyethylene",0.001330533
3802.936,"Sample: Shopping bag",0.06084002
3803.418,"EPDM",0.1079493
3803.418,"Polystyrene",0.06481531
3803.418,"Polyethylene",0.001293993
3803.418,"Sample: Shopping bag",0.06101524
3803.901,"EPDM",0.108486
3803.901,"Polystyrene",0.06483244
3803.901,"Polyethylene",0.001247291
3803.901,"Sample: Shopping bag",0.06113309
3804.383,"EPDM",0.1087485
3804.383,"Polystyrene",0.06483883
3804.383,"Polyethylene",0.001193185
3804.383,"Sample: Shopping bag",0.06117721
3804.865,"EPDM",0.10873
3804.865,"Polystyrene",0.06483892
3804.865,"Polyethylene",0.001138438
3804.865,"Sample: Shopping bag",0.06116351
3805.347,"EPDM",0.1084981
3805.347,"Polystyrene",0.06483939
3805.347,"Polyethylene",0.001092709
3805.347,"Sample: Shopping bag",0.06112402
3805.829,"EPDM",0.1081741
3805.829,"Polystyrene",0.06484944
3805.829,"Polyethylene",0.001062266
3805.829,"Sample: Shopping bag",0.06108963
3806.311,"EPDM",0.107892
3806.311,"Polystyrene",0.06487143
3806.311,"Polyethylene",0.001050253
3806.311,"Sample: Shopping bag",0.06107538
3806.793,"EPDM",0.1077714
3806.793,"Polystyrene",0.06490812
3806.793,"Polyethylene",0.001056554
3806.793,"Sample: Shopping bag",0.06108809
3807.275,"EPDM",0.107878
3807.275,"Polystyrene",0.06495818
3807.275,"Polyethylene",0.001078283
3807.275,"Sample: Shopping bag",0.06113169
3807.758,"EPDM",0.1082088
3807.758,"Polystyrene",0.06502021
3807.758,"Polyethylene",0.001107171
3807.758,"Sample: Shopping bag",0.06121092
3808.24,"EPDM",0.108694
3808.24,"Polystyrene",0.06509053
3808.24,"Polyethylene",0.001133932
3808.24,"Sample: Shopping bag",0.06132448
3808.722,"EPDM",0.1092318
3808.722,"Polystyrene",0.06516112
3808.722,"Polyethylene",0.001151039
3808.722,"Sample: Shopping bag",0.06145889
3809.204,"EPDM",0.1097299
3809.204,"Polystyrene",0.06522254
3809.204,"Polyethylene",0.001152962
3809.204,"Sample: Shopping bag",0.06159596
3809.686,"EPDM",0.1101323
3809.686,"Polystyrene",0.06526927
3809.686,"Polyethylene",0.001136431
3809.686,"Sample: Shopping bag",0.06172011
3810.168,"EPDM",0.1104242
3810.168,"Polystyrene",0.06529907
3810.168,"Polyethylene",0.001101566
3810.168,"Sample: Shopping bag",0.06182201
3810.65,"EPDM",0.110615
3810.65,"Polystyrene",0.06531245
3810.65,"Polyethylene",0.001049868
3810.65,"Sample: Shopping bag",0.06189537
3811.132,"EPDM",0.1107117
3811.132,"Polystyrene",0.06531099
3811.132,"Polyethylene",0.000986483
3811.132,"Sample: Shopping bag",0.06193085
3811.615,"EPDM",0.1107081
3811.615,"Polystyrene",0.06529758
3811.615,"Polyethylene",0.000916804
3811.615,"Sample: Shopping bag",0.06191457
3812.097,"EPDM",0.110575
3812.097,"Polystyrene",0.06527326
3812.097,"Polyethylene",0.000847612
3812.097,"Sample: Shopping bag",0.06183153
3812.579,"EPDM",0.1102794
3812.579,"Polystyrene",0.06524208
3812.579,"Polyethylene",0.000788707
3812.579,"Sample: Shopping bag",0.06167518
3813.061,"EPDM",0.1098002
3813.061,"Polystyrene",0.06520736
3813.061,"Polyethylene",0.000748127
3813.061,"Sample: Shopping bag",0.06145679
3813.543,"EPDM",0.1091568
3813.543,"Polystyrene",0.0651767
3813.543,"Polyethylene",0.00073166
3813.543,"Sample: Shopping bag",0.06120807
3814.025,"EPDM",0.1084109
3814.025,"Polystyrene",0.06515576
3814.025,"Polyethylene",0.000738558
3814.025,"Sample: Shopping bag",0.06097232
3814.507,"EPDM",0.1076639
3814.507,"Polystyrene",0.06514888
3814.507,"Polyethylene",0.000763176
3814.507,"Sample: Shopping bag",0.06079108
3814.989,"EPDM",0.107034
3814.989,"Polystyrene",0.06515383
3814.989,"Polyethylene",0.00079572
3814.989,"Sample: Shopping bag",0.0606877
3815.471,"EPDM",0.1066352
3815.471,"Polystyrene",0.06516653
3815.471,"Polyethylene",0.000824751
3815.471,"Sample: Shopping bag",0.06067019
3815.954,"EPDM",0.1065429
3815.954,"Polystyrene",0.06518253
3815.954,"Polyethylene",0.000844112
3815.954,"Sample: Shopping bag",0.06074069
3816.436,"EPDM",0.1067648
3816.436,"Polystyrene",0.06520273
3816.436,"Polyethylene",0.000851911
3816.436,"Sample: Shopping bag",0.06090157
3816.918,"EPDM",0.1072214
3816.918,"Polystyrene",0.06522845
3816.918,"Polyethylene",0.000854302
3816.918,"Sample: Shopping bag",0.06114374
3817.4,"EPDM",0.1077712
3817.4,"Polystyrene",0.06526262
3817.4,"Polyethylene",0.000857073
3817.4,"Sample: Shopping bag",0.06143904
3817.882,"EPDM",0.108252
3817.882,"Polystyrene",0.06530521
3817.882,"Polyethylene",0.000869025
3817.882,"Sample: Shopping bag",0.06174469
3818.364,"EPDM",0.1085393
3818.364,"Polystyrene",0.06535819
3818.364,"Polyethylene",0.00089306
3818.364,"Sample: Shopping bag",0.06202223
3818.846,"EPDM",0.1085734
3818.846,"Polystyrene",0.06542173
3818.846,"Polyethylene",0.000928674
3818.846,"Sample: Shopping bag",0.06224997
3819.328,"EPDM",0.1083697
3819.328,"Polystyrene",0.06549475
3819.328,"Polyethylene",0.000967317
3819.328,"Sample: Shopping bag",0.06242352
3819.811,"EPDM",0.1080061
