wavenumber,EPDM,Polystyrene,Polyethylene,Sample: Shopping bag
2380.21,0.1315486,0.03783422,0.001548719,0.03400828
2380.692,0.13154,0.03783582,0.001531813,0.03401762
2381.174,0.13153,0.03783105,0.001520424,0.03402687
2381.656,0.1315192,0.03782102,0.001516053,0.03403711
2382.138,0.131509,0.03780732,0.001517839,0.03404791
2382.621,0.1315015,0.03779228,0.001526099,0.03406068
2383.103,0.1314989,0.03777904,0.001538706,0.03407573
2383.585,0.1315035,0.03776998,0.001553373,0.03409372
2384.067,0.1315158,0.03776656,0.001568439,0.03411458
2384.549,0.1315353,0.03776928,0.001581775,0.03413723
2385.031,0.1315598,0.03777667,0.001592665,0.03416023
2385.513,0.1315866,0.03778767,0.001600478,0.03418208
2385.995,0.1316129,0.03779989,0.001604814,0.03420109
2386.478,0.1316361,0.03781262,0.001606305,0.03421699
2386.96,0.1316547,0.03782436,0.001605108,0.03422938
2387.442,0.1316675,0.03783487,0.001601931,0.03423899
2387.924,0.1316736,0.03784316,0.001597647,0.03424647
2388.406,0.1316738,0.03784842,0.001593915,0.03425314
2388.888,0.1316693,0.03785081,0.001591842,0.03426063
2389.37,0.1316622,0.03784959,0.001592542,0.03427049
2389.852,0.1316545,0.03784481,0.00159728,0.03428379
2390.334,0.1316492,0.03783824,0.001605585,0.03430126
2390.817,0.1316468,0.03783076,0.001616824,0.03432317
2391.299,0.131648,0.03782376,0.001629654,0.03434745
2391.781,0.1316514,0.03781823,0.001642569,0.03437281
2392.263,0.1316544,0.0378141,0.001653744,0.03439628
2392.745,0.1316557,0.03781112,0.001662308,0.03441641
2393.227,0.1316539,0.03780756,0.001667464,0.03443179
2393.709,0.1316506,0.03780324,0.001669608,0.03444315
2394.191,0.1316483,0.03779761,0.001669294,0.03445189
2394.674,0.1316498,0.03779091,0.001667313,0.0344594
2395.156,0.1316574,0.03778387,0.001664379,0.03446749
2395.638,0.13167,0.03777632,0.00166057,0.03447648
2396.12,0.1316854,0.03776804,0.001657078,0.03448563
2396.602,0.1316992,0.03775769,0.001654061,0.03449372
2397.084,0.1317072,0.03774395,0.001652154,0.03449911
2397.566,0.131706,0.03772559,0.001651837,0.03450038
2398.048,0.1316949,0.03770195,0.001653426,0.03449803
2398.531,0.1316763,0.03767427,0.001656129,0.03449256
2399.013,0.1316545,0.03764442,0.001660186,0.0344866
2399.495,0.1316333,0.03761481,0.001664401,0.0344821
2399.977,0.1316167,0.03758775,0.001668541,0.03448253
2400.459,0.131606,0.03756553,0.001671487,0.0344898
2400.941,0.1316015,0.03754866,0.001673641,0.03450486
2401.423,0.1316015,0.03753632,0.001675158,0.03452758
2401.905,0.1316044,0.03752802,0.001676994,0.03455648
2402.387,0.1316085,0.0375221,0.001680264,0.03458941
2402.87,0.1316131,0.03751792,0.001685207,0.03462352
2403.352,0.1316177,0.03751463,0.001692225,0.03465614
2403.834,0.1316217,0.03751183,0.001700838,0.03468599
2404.316,0.131625,0.03750937,0.001710888,0.03471239
2404.798,0.1316281,0.03750689,0.001721182,0.03473705
2405.28,0.1316296,0.03750318,0.001730842,0.03476066
2405.762,0.1316299,0.03749705,0.001738673,0.03478403
2406.244,0.1316288,0.03748713,0.001743717,0.03480724
2406.727,0.1316255,0.03747167,0.001745331,0.03482889
2407.208,0.1316201,0.03744991,0.001743437,0.03484667
2407.691,0.1316121,0.03742161,0.001737712,0.03485942
2408.173,0.1316018,0.0373885,0.001729431,0.03486681
2408.655,0.1315898,0.0373524,0.001719711,0.03486992
2409.137,0.1315772,0.03731661,0.001709906,0.03487202
2409.619,0.1315666,0.03728494,0.001701216,0.03487653
2410.101,0.1315592,0.03725938,0.001694838,0.03488573
2410.583,0.1315565,0.03724076,0.001690536,0.03490072
2411.065,0.1315573,0.03722892,0.001689269,0.03492001
2411.548,0.1315593,0.0372208,0.001690557,0.03494112
2412.03,0.1315592,0.03721383,0.001694324,0.03496066
2412.512,0.131553,0.03720437,0.001700251,0.03497592
2412.994,0.1315387,0.03719101,0.00170834,0.03498646
2413.476,0.131516,0.03717317,0.001718273,0.03499345
2413.958,0.1314865,0.03715135,0.001729728,0.03499821
2414.44,0.131454,0.03712744,0.001742069,0.03500281
2414.922,0.1314218,0.03710352,0.001753374,0.03500863
2415.405,0.1313935,0.03708024,0.001763084,0.03501546
2415.887,0.131371,0.03705945,0.001770075,0.03502319
2416.369,0.1313554,0.03704163,0.001773705,0.03503109
2416.851,0.1313463,0.03702704,0.001773974,0.03503841
2417.333,0.1313437,0.037016,0.001771758,0.03504565
2417.815,0.1313472,0.03700903,0.00176786,0.03505322
2418.297,0.1313554,0.03700587,0.001763158,0.03506145
2418.779,0.1313676,0.03700536,0.001758455,0.03506985
2419.261,0.1313818,0.03700609,0.001754071,0.0350775
2419.744,0.1313951,0.03700533,0.001749765,0.03508333
2420.226,0.1314053,0.03700083,0.001745377,0.03508643
2420.708,0.1314096,0.03699042,0.001741629,0.03508645
2421.19,0.1314082,0.03697402,0.001738523,0.03508448
2421.672,0.1314014,0.03695204,0.001737662,0.03508225
2422.154,0.131392,0.03692615,0.001740011,0.03508119
2422.636,0.131383,0.03689883,0.001746296,0.03508319
2423.118,0.1313769,0.036872,0.001755473,0.03508802
2423.601,0.1313752,0.03684732,0.001766743,0.03509483
2424.083,0.131378,0.0368252,0.001777857,0.0351019
2424.565,0.1313833,0.03680574,0.001786082,0.03510763
2425.047,0.1313892,0.03678859,0.001789651,0.03511046
2425.529,0.131394,0.03677385,0.001787673,0.03511079
2426.011,0.1313962,0.03676151,0.001780148,0.03510971
2426.493,0.1313957,0.03675175,0.001769002,0.03510978
2426.975,0.1313927,0.03674499,0.001756081,0.03511394
2427.458,0.1313886,0.03674121,0.001743076,0.03512449
2427.94,0.1313841,0.0367396,0.001731594,0.03514219
2428.422,0.1313795,0.03673906,0.001721798,0.03516648
2428.904,0.1313753,0.03673926,0.001713931,0.03519476
2429.386,0.1313712,0.03673856,0.00170775,0.03522372
2429.868,0.1313672,0.0367366,0.001704144,0.03524969
2430.35,0.131363,0.03673355,0.001703435,0.03527009
2430.832,0.1313587,0.03672907,0.001706433,0.03528358
2431.314,0.1313538,0.03672351,0.00171491,0.03529024
2431.797,0.1313482,0.03671728,0.001729191,0.03529207
2432.279,0.1313428,0.03671112,0.001747832,0.03529182
2432.761,0.1313378,0.0367053,0.001769704,0.03529123
2433.243,0.1313338,0.03670046,0.001791828,0.03529222
2433.725,0.1313311,0.03669697,0.001812349,0.03529564
2434.207,0.1313294,0.0366943,0.001829247,0.03530121
2434.689,0.1313283,0.03669222,0.001841231,0.03530904
2435.171,0.1313264,0.03668962,0.001848376,0.03531886
2435.654,0.1313226,0.03668452,0.001851006,0.0353312
2436.135,0.1313152,0.03667607,0.001849922,0.03534586
2436.618,0.131305,0.03666369,0.001846011,0.03536313
2437.1,0.1312928,0.03664804,0.001840565,0.03538232
2437.582,0.1312802,0.03663113,0.001834389,0.03540234
2438.064,0.131269,0.03661487,0.0018291,0.03542179
2438.546,0.1312611,0.0366027,0.001825749,0.03543949
2439.028,0.1312574,0.03659698,0.001825063,0.03545569
2439.51,0.131257,0.03659852,0.001826965,0.03547005
2439.992,0.1312582,0.03660633,0.00183113,0.03548258
2440.475,0.1312592,0.03661893,0.001836593,0.03549436
2440.957,0.1312585,0.03663278,0.001842947,0.03550446
2441.439,0.1312549,0.03664446,0.001849222,0.03551198
2441.921,0.1312493,0.03665202,0.001855987,0.03551631
2442.403,0.1312425,0.0366539,0.001863967,0.03551655
2442.885,0.131236,0.03665091,0.001873409,0.03551326
2443.367,0.1312319,0.03664499,0.001883987,0.03550897
2443.849,0.1312302,0.03663772,0.001893436,0.03550543
2444.332,0.1312311,0.03663178,0.001899568,0.03550615
2444.814,0.1312338,0.03662828,0.001899706,0.03551198
2445.296,0.1312369,0.03662711,0.001892633,0.03552342
2445.778,0.1312386,0.03662745,0.001878828,0.03553813
2446.26,0.1312375,0.03662829,0.001861209,0.0355536
2446.742,0.1312336,0.03662847,0.001844232,0.03556749
2447.224,0.1312271,0.0366278,0.001832114,0.03557836
2447.706,0.1312186,0.03662645,0.001828509,0.03558595
2448.188,0.1312097,0.03662543,0.00183415,0.03559212
2448.671,0.1312024,0.03662593,0.001847504,0.03559938
2449.153,0.1311978,0.03662886,0.001865408,0.035609
2449.635,0.1311967,0.03663439,0.00188405,0.03562246
2450.117,0.1311995,0.03664176,0.001899695,0.03563904
2450.599,0.1312062,0.03665074,0.001911204,0.03565831
2451.081,0.1312157,0.03665989,0.001918251,0.03567868
2451.563,0.131227,0.03666768,0.001921889,0.03569864
2452.045,0.131239,0.03667338,0.001923007,0.03571725
2452.528,0.1312504,0.03667688,0.001922827,0.03573393
2453.01,0.1312606,0.03667872,0.001920776,0.03574887
2453.492,0.1312684,0.03667952,0.001917099,0.03576186
2453.974,0.1312745,0.03668077,0.001911307,0.03577284
2454.456,0.131279,0.0366846,0.001903315,0.03578298
2454.938,0.1312827,0.03669148,0.001894263,0.03579228
2455.42,0.1312865,0.03670247,0.00188537,0.03580175
2455.902,0.1312917,0.03671675,0.001878021,0.03581223
2456.385,0.1312983,0.03673289,0.001872948,0.03582431
2456.867,0.1313059,0.03674844,0.001870315,0.03583825
2457.349,0.1313139,0.03676163,0.001870613,0.03585437
2457.831,0.1313217,0.03677087,0.001872866,0.03587252
2458.313,0.1313283,0.03677605,0.00187675,0.03589286
2458.795,0.131334,0.03677821,0.001882346,0.03591541
2459.277,0.1313383,0.03677884,0.001888351,0.03593998
2459.759,0.1313422,0.03678023,0.001895257,0.03596599
2460.241,0.1313461,0.03678339,0.001902734,0.03599234
2460.724,0.1313501,0.03678841,0.001910542,0.03601745
2461.206,0.1313536,0.03679468,0.001918354,0.03604011
2461.688,0.1313554,0.03680012,0.00192682,0.03605831
2462.17,0.1313551,0.03680344,0.001936514,0.03607212
2462.652,0.1313522,0.03680423,0.001948088,0.03608231
2463.134,0.1313471,0.03680273,0.001961546,0.03608979
2463.616,0.1313413,0.0368003,0.00197607,0.03609685
2464.098,0.131337,0.03679897,0.001990763,0.03610476
2464.581,0.1313364,0.0368011,0.00200244,0.03611402
2465.063,0.1313397,0.03680686,0.002009138,0.03612413
2465.545,0.131347,0.03681694,0.002009302,0.036135
2466.027,0.1313573,0.03683124,0.002001784,0.03614637
2466.509,0.1313684,0.03684859,0.001987886,0.03615851
2466.991,0.1313795,0.03686907,0.001969733,0.03617318
2467.473,0.1313898,0.03689228,0.0019501,0.03619226
2467.955,0.1314,0.03691869,0.001932669,0.03621743
2468.438,0.1314119,0.03694775,0.001919648,0.03624939
2468.919,0.1314257,0.03697808,0.001912187,0.03628752
2469.402,0.1314425,0.03700792,0.001910451,0.03632897
2469.884,0.1314611,0.03703522,0.001914688,0.03637128
2470.366,0.1314798,0.03705778,0.001922694,0.03641039
2470.848,0.131496,0.03707425,0.001933732,0.03644324
2471.33,0.1315092,0.03708539,0.001945839,0.03646772
2471.812,0.1315185,0.03709304,0.00195787,0.03648279
2472.294,0.1315254,0.03710011,0.00196884,0.03648907
2472.776,0.1315317,0.03710971,0.001979241,0.0364877
2473.259,0.1315397,0.03712467,0.001988826,0.03648108
2473.741,0.1315517,0.03714599,0.001998415,0.03647225
2474.223,0.1315676,0.03717276,0.002008337,0.03646385
2474.705,0.1315873,0.03720308,0.002017933,0.03645924
2475.187,0.1316103,0.03723572,0.002026632,0.03646109
2475.669,0.1316343,0.03726717,0.002032872,0.03647073
2476.151,0.1316595,0.03729678,0.002034849,0.03648853
2476.633,0.1316847,0.03732434,0.002031819,0.03651405
2477.115,0.1317096,0.0373497,0.002024846,0.03654443
2477.598,0.1317351,0.03737465,0.002015327,0.03657736
2478.08,0.1317603,0.03739936,0.002006214,0.03660979
2478.562,0.1317853,0.03742474,0.002001205,0.03663926
2479.044,0.131809,0.03745047,0.002002274,0.03666432
2479.526,0.1318313,0.03747647,0.002011067,0.0366842
2480.008,0.1318508,0.03750197,0.002026521,0.03669924
2480.49,0.1318683,0.03752738,0.00204642,0.03671131
2480.972,0.1318836,0.03755306,0.002067397,0.03672193
2481.455,0.1318973,0.03757986,0.002085586,0.03673391
2481.937,0.1319094,0.03760845,0.002098188,0.03674795
2482.419,0.13192,0.03763969,0.002103474,0.03676529
2482.901,0.1319289,0.03767323,0.002100614,0.03678495
2483.383,0.1319361,0.03770858,0.002090593,0.03680554
2483.865,0.1319413,0.03774386,0.0020753,0.03682487
2484.347,0.1319443,0.03777779,0.002056625,0.03684096
2484.829,0.1319461,0.03781019,0.002037203,0.03685271
2485.312,0.1319471,0.03783986,0.00201942,0.03686028
2485.794,0.1319479,0.03786786,0.002004021,0.03686514
2486.276,0.131949,0.03789448,0.001992324,0.03686972
2486.758,0.1319501,0.03792094,0.001984329,0.03687645
2487.24,0.1319511,0.03794699,0.001979383,0.03688658
2487.722,0.131952,0.03797279,0.001977236,0.03690107
2488.204,0.1319523,0.03799833,0.001977646,0.03691905
2488.686,0.1319526,0.03802337,0.001981025,0.03693986
2489.168,0.1319532,0.03804851,0.001988116,0.03696195
2489.651,0.1319551,0.03807391,0.001999584,0.03698422
2490.133,0.1319576,0.03809974,0.002016171,0.03700598
2490.615,0.1319616,0.03812687,0.002037802,0.03702707
2491.097,0.1319661,0.03815442,0.002062578,0.03704696
2491.579,0.1319705,0.03818054,0.002088519,0.03706472
2492.061,0.1319734,0.03820477,0.002111663,0.03708027
2492.543,0.1319751,0.03822612,0.002129529,0.03709283
2493.025,0.1319755,0.03824394,0.002139802,0.03710248
2493.508,0.1319758,0.03826016,0.002141731,0.03710974
2493.99,0.131977,0.0382762,0.002136967,0.03711563
2494.472,0.1319807,0.03829362,0.002127489,0.03712187
2494.954,0.1319886,0.03831421,0.002116269,0.03712998
2495.436,0.1320001,0.03833763,0.002105378,0.03714092
2495.918,0.1320149,0.03836337,0.002097128,0.03715571
2496.4,0.1320322,0.03839007,0.002092268,0.03717497
2496.882,0.1320509,0.03841668,0.002090469,0.03719918
2497.365,0.1320696,0.03844262,0.002091978,0.03722786
2497.846,0.1320874,0.03846762,0.002095806,0.03726022
2498.329,0.1321038,0.03849288,0.002101622,0.03729483
2498.811,0.1321191,0.03851867,0.002109429,0.03732936
2499.293,0.1321332,0.03854463,0.002119062,0.03736108
2499.775,0.1321465,0.03857035,0.002130602,0.03738818
2500.257,0.1321591,0.03859444,0.002143557,0.03740945
2500.739,0.1321712,0.03861579,0.002156847,0.03742464
2501.221,0.1321828,0.0386338,0.002168818,0.0374352
2501.703,0.1321937,0.03864837,0.002178223,0.03744336
2502.186,0.1322041,0.03865986,0.002184065,0.03745084
2502.668,0.1322147,0.03866937,0.002185845,0.03745839
2503.15,0.1322252,0.03867691,0.002183727,0.03746638
2503.632,0.132236,0.03868281,0.002178787,0.03747403
2504.114,0.1322473,0.03868674,0.0021726,0.03748064
2504.596,0.1322586,0.03868867,0.002166826,0.03748536
2505.078,0.1322702,0.03868907,0.002162212,0.03748889
2505.56,0.1322817,0.03868877,0.002159091,0.03749301
2506.042,0.1322925,0.03868917,0.002157464,0.03749902
2506.525,0.1323031,0.03869119,0.002156751,0.03750873
2507.007,0.1323127,0.03869484,0.002156119,0.0375223
2507.489,0.132322,0.0387003,0.002155571,0.03754001
2507.971,0.1323311,0.03870663,0.002154773,0.037561
2508.453,0.1323408,0.03871303,0.002155306,0.0375843
2508.935,0.132352,0.0387203,0.00215825,0.03761028
2509.417,0.1323655,0.03872937,0.002164687,0.03763842
2509.899,0.1323821,0.03874225,0.002174955,0.03766959
2510.382,0.1324022,0.03876046,0.002189385,0.03770334
2510.864,0.1324254,0.03878455,0.002206319,0.03773936
2511.346,0.1324508,0.0388132,0.002224174,0.03777528
2511.828,0.1324769,0.03884437,0.002240704,0.03780933
2512.31,0.1325022,0.03887469,0.002253827,0.03783891
2512.792,0.1325253,0.03890147,0.002262208,0.03786281
2513.274,0.1325443,0.03892308,0.002265511,0.03788024
2513.756,0.1325594,0.03893953,0.002264234,0.03789217
2514.239,0.1325709,0.03895261,0.002260122,0.03790012
2514.721,0.13258,0.0389644,0.002255592,0.03790645
2515.203,0.1325881,0.03897766,0.002252561,0.0379131
2515.685,0.1325969,0.03899316,0.002252947,0.03792193
2516.167,0.132608,0.03901178,0.002257337,0.03793386
2516.649,0.1326216,0.03903214,0.002265565,0.0379495
2517.131,0.1326383,0.03905386,0.002276382,0.03796954
2517.613,0.1326577,0.03907553,0.002288455,0.03799323
2518.095,0.1326796,0.03909685,0.00229995,0.03802072
2518.578,0.1327035,0.03911739,0.002309863,0.03805159
2519.06,0.1327291,0.03913699,0.002318692,0.03808462
2519.542,0.1327562,0.03915642,0.00232594,0.03811958
2520.024,0.1327852,0.0391762,0.002332104,0.03815531
2520.506,0.1328156,0.03919642,0.002337353,0.03819089
2520.988,0.1328465,0.03921716,0.002340931,0.03822432
2521.47,0.1328776,0.03923922,0.002341838,0.03825508
2521.952,0.1329074,0.03926231,0.002339735,0.03828204
2522.435,0.1329346,0.03928593,0.002334203,0.03830476
2522.917,0.1329579,0.03930851,0.002325827,0.03832385
2523.399,0.1329773,0.03932946,0.002316108,0.03834166
2523.881,0.1329924,0.03934746,0.002307726,0.03835885
2524.363,0.1330052,0.0393627,0.002302519,0.038379
2524.845,0.1330167,0.0393761,0.002302164,0.0384021
2525.327,0.1330293,0.03938987,0.0023075,0.03842902
2525.809,0.1330436,0.0394065,0.002318781,0.0384575
2526.291,0.1330618,0.03942886,0.002334674,0.03848608
2526.773,0.1330831,0.03945764,0.002354843,0.03851189
2527.256,0.1331068,0.03949304,0.002377198,0.03853399
2527.738,0.1331309,0.03953269,0.002401154,0.0385514
2528.22,0.1331533,0.03957385,0.002424448,0.03856535
2528.702,0.1331712,0.03961318,0.002445406,0.03857756
2529.184,0.1331832,0.03964915,0.002461846,0.03859022
2529.666,0.1331884,0.03968017,0.002472336,0.03860408
2530.148,0.1331875,0.03970702,0.002475955,0.03861986
2530.63,0.133182,0.03973102,0.002473954,0.0386366
2531.113,0.1331739,0.03975337,0.002467926,0.03865308
2531.595,0.133165,0.03977443,0.002460637,0.0386674
2532.077,0.1331565,0.03979392,0.002454687,0.03867788
2532.559,0.133148,0.03981054,0.002452094,0.03868342
2533.041,0.1331383,0.03982274,0.002452941,0.03868305
2533.523,0.1331253,0.03982944,0.002456813,0.0386765
2534.005,0.1331079,0.03983075,0.002461443,0.03866543
2534.487,0.1330849,0.03982779,0.00246582,0.03865068
2534.969,0.1330574,0.03982257,0.002469025,0.03863569
2535.452,0.1330282,0.03981769,0.002470885,0.03862346
2535.934,0.1330006,0.03981515,0.002472747,0.03861748
2536.416,0.1329778,0.03981636,0.002475198,0.0386196
2536.898,0.1329624,0.03982045,0.002479163,0.03863104
2537.38,0.1329553,0.03982644,0.002484307,0.03865118
2537.862,0.1329562,0.039832,0.002489621,0.03867751
2538.344,0.132964,0.03983573,0.002494433,0.03870785
2538.826,0.132977,0.03983737,0.002497059,0.0387403
2539.309,0.1329934,0.03983726,0.002498169,0.03877354
2539.791,0.1330127,0.03983749,0.00249844,0.03880731
2540.273,0.1330333,0.03984043,0.002498204,0.03884091
2540.755,0.1330543,0.03984738,0.002498559,0.03887445
2541.237,0.1330737,0.03985887,0.00250043,0.03890651
2541.719,0.1330904,0.03987438,0.002503986,0.0389364
2542.201,0.1331029,0.03989032,0.002509987,0.03896272
2542.683,0.1331106,0.03990436,0.002518182,0.03898548
2543.166,0.1331145,0.03991454,0.002528994,0.03900596
2543.647,0.1331169,0.03991931,0.002541497,0.03902557
2544.13,0.1331211,0.03991919,0.002555521,0.03904729
2544.612,0.1331291,0.03991574,0.00256913,0.03907156
2545.094,0.1331434,0.03991167,0.002580803,0.03909922
2545.576,0.1331636,0.03990865,0.002588516,0.0391283
2546.058,0.1331891,0.03990833,0.002591082,0.03915704
2546.54,0.1332173,0.03991117,0.002588078,0.03918351
2547.022,0.1332465,0.03991724,0.002581359,0.0392071
2547.504,0.133276,0.03992654,0.002572778,0.03922869
2547.987,0.1333054,0.03993778,0.0025658,0.03924888
2548.469,0.1333356,0.03995129,0.00256262,0.03926953
2548.951,0.1333676,0.03996638,0.002564002,0.03929043
2549.433,0.1334017,0.03998173,0.002570202,0.03931064
2549.915,0.1334376,0.03999673,0.002580714,0.03932893
2550.397,0.1334746,0.04001017,0.002592922,0.03934355
2550.879,0.1335108,0.04002089,0.00260581,0.03935431
2551.361,0.1335457,0.04002889,0.00261735,0.03936227
2551.844,0.1335784,0.04003409,0.002626527,0.0393698
2552.326,0.1336094,0.04003726,0.002632576,0.0393796
2552.808,0.1336397,0.04003974,0.002634481,0.03939335
2553.29,0.1336692,0.04004064,0.002632577,0.03941122
2553.772,0.1336992,0.04004056,0.002626102,0.03943313
2554.254,0.1337298,0.040039,0.002616154,0.03945741
2554.736,0.1337611,0.04003603,0.002603744,0.03948275
2555.218,0.1337938,0.04003235,0.002590908,0.03950925
2555.7,0.1338276,0.04002945,0.002579083,0.03953662
2556.183,0.1338634,0.04003024,0.002569712,0.03956576
2556.665,0.1339011,0.04003745,0.002563303,0.03959701
2557.147,0.1339408,0.04005246,0.00256079,0.03962959
2557.629,0.1339808,0.04007529,0.002561414,0.03966209
2558.111,0.1340197,0.04010482,0.002566107,0.0396939
2558.593,0.1340564,0.04013778,0.002574619,0.03972387
2559.075,0.1340883,0.04017067,0.002587461,0.03975166
2559.557,0.1341137,0.04019951,0.002604634,0.03977769
2560.04,0.1341317,0.0402223,0.00262436,0.03980216
2560.522,0.1341415,0.040237,0.002645282,0.03982451
