wavenumber,EPDM,Neoprene,Mylar,PTFE,PVC,Polystyrene,Polyethylene,Sample: eyeglass bag,Sample: Gloves (KC500),Sample: Shopping bag
3073.012,0.1155797,0.1542396,0.01607586,-0.004698206,-0.000864997,0.05508594,0.003481508,0.05043224,0.07269908,0.04469326
3073.494,0.1155908,0.1544027,0.01603726,-0.004714875,-0.000904009,0.05508142,0.003478348,0.05042281,0.07269382,0.04467784
3073.976,0.1155908,0.1545603,0.01599555,-0.004737335,-0.000948935,0.05508062,0.003461857,0.05041423,0.0726748,0.04465789
3074.458,0.1155795,0.1547098,0.01595105,-0.004765992,-0.001002424,0.05507948,0.003431014,0.05040763,0.07264111,0.04463888
3074.94,0.1155597,0.1548526,0.01590715,-0.00479811,-0.001064785,0.05507592,0.003388253,0.0504037,0.07259518,0.0446265
3075.422,0.1155358,0.1549914,0.01586767,-0.004830744,-0.00113429,0.05506936,0.003337847,0.0504027,0.07254232,0.04462422
3075.905,0.1155147,0.1551319,0.01583675,-0.004858614,-0.001209209,0.05506133,0.0032859,0.05040362,0.07248903,0.0446328
3076.386,0.115503,0.1552793,0.0158188,-0.004875727,-0.00128537,0.05505593,0.003240251,0.05040771,0.07244281,0.04465191
3076.869,0.1155079,0.1554381,0.01581695,-0.004877914,-0.001359411,0.05505734,0.003206707,0.05041635,0.07240961,0.04467957
3077.351,0.115532,0.15561,0.01583264,-0.004863439,-0.001429092,0.05506819,0.003189956,0.05043187,0.07239222,0.04471293
3077.833,0.1155762,0.1557942,0.01586308,-0.004833412,-0.001493697,0.05508947,0.00319245,0.0504563,0.07238956,0.04474957
3078.315,0.1156369,0.1559869,0.01590273,-0.004791586,-0.001554856,0.05511956,0.003214098,0.05049079,0.07239745,0.0447879
3078.797,0.1157075,0.156183,0.0159429,-0.004744866,-0.001615318,0.05515318,0.003251036,0.05053429,0.07240847,0.04482593
3079.279,0.1157806,0.1563765,0.01597472,-0.004700366,-0.001677935,0.05518436,0.003300114,0.0505848,0.07241669,0.04486207
3079.761,0.1158487,0.1565617,0.01598899,-0.004663783,-0.001746073,0.05520661,0.003354713,0.05063691,0.07241596,0.04489432
3080.243,0.1159061,0.1567348,0.01598003,-0.004638068,-0.001821057,0.05521461,0.003410044,0.05068649,0.07240229,0.04491992
3080.726,0.1159485,0.1568925,0.01594555,-0.004624351,-0.001903808,0.0552055,0.003459583,0.05072773,0.07237334,0.04493688
3081.208,0.1159756,0.1570338,0.01588823,-0.004619682,-0.001993001,0.05517945,0.003499347,0.05075825,0.0723298,0.0449438
3081.69,0.1159875,0.1571594,0.01581239,-0.004621219,-0.002087314,0.05513946,0.003524539,0.05077638,0.0722727,0.04494165
3082.172,0.1159867,0.1572707,0.01572424,-0.00462418,-0.002184606,0.05508923,0.003533517,0.05078325,0.07220368,0.0449323
3082.654,0.1159757,0.1573692,0.01563007,-0.004626838,-0.002282636,0.05503357,0.00352515,0.0507825,0.07212573,0.04491948
3083.136,0.1159577,0.1574564,0.01553402,-0.004627358,-0.002379363,0.05497522,0.003502496,0.05077718,0.07204149,0.04490643
3083.618,0.115936,0.1575335,0.01543878,-0.004627572,-0.002473972,0.05491612,0.003469217,0.05077143,0.07195551,0.04489613
3084.1,0.115915,0.157601,0.01534485,-0.004629416,-0.002565339,0.05485443,0.003431133,0.05076705,0.071871,0.04489004
3084.583,0.115899,0.1576591,0.01525286,-0.004635945,-0.002653466,0.05478923,0.003394467,0.05076586,0.07179328,0.04488818
3085.065,0.1158913,0.1577086,0.01516292,-0.004648894,-0.002738145,0.05471909,0.00336402,0.05076732,0.07172675,0.0448897
3085.547,0.1158962,0.1577513,0.01507616,-0.004668367,-0.002818254,0.05464511,0.003342959,0.0507725,0.07167474,0.04489386
3086.029,0.1159147,0.1577893,0.01499321,-0.004693754,-0.00289369,0.05456972,0.003332921,0.05078021,0.07163912,0.04490002
3086.511,0.1159473,0.1578257,0.0149154,-0.004722106,-0.002962309,0.0544973,0.003331257,0.05079186,0.07162066,0.04490916
3086.993,0.1159923,0.1578622,0.01484471,-0.004748426,-0.003021964,0.05443273,0.003334086,0.05080893,0.07161814,0.04492242
3087.475,0.1160464,0.1578991,0.01478125,-0.004769148,-0.003071123,0.05437977,0.00333702,0.05083164,0.07162923,0.04494128
3087.957,0.1161058,0.1579336,0.01472562,-0.00478019,-0.003108861,0.05433913,0.003335254,0.05086115,0.07164978,0.04496681
3088.439,0.1161675,0.1579615,0.01467702,-0.004780121,-0.003136811,0.05430809,0.003326024,0.05089524,0.07167567,0.04499807
3088.922,0.1162284,0.1579774,0.01463502,-0.004768424,-0.003157211,0.05428256,0.003309433,0.05093231,0.07170207,0.04503398
3089.404,0.1162856,0.157976,0.01459623,-0.00474836,-0.003175167,0.05425651,0.003286905,0.05096855,0.0717233,0.04507151
3089.886,0.116337,0.1579544,0.01455866,-0.004723698,-0.003195375,0.05422478,0.00326243,0.0510001,0.07173503,0.04510754
3090.368,0.1163801,0.1579122,0.01451838,-0.004699232,-0.003222127,0.0541858,0.003241015,0.05102519,0.07173371,0.04513926
3090.85,0.1164132,0.1578516,0.01447386,-0.004678329,-0.003256753,0.05414147,0.003227264,0.05104336,0.07171864,0.04516463
3091.332,0.1164344,0.1577763,0.01442435,-0.004664055,-0.00329895,0.05409617,0.003223023,0.05105505,0.07169028,0.04518152
3091.814,0.1164428,0.1576905,0.01437192,-0.004656002,-0.00334545,0.05405596,0.003228399,0.05106268,0.07165229,0.04518952
3092.296,0.1164401,0.1575966,0.01432114,-0.00465295,-0.003393088,0.05402685,0.003240735,0.05106756,0.07161018,0.04518777
3092.779,0.1164296,0.1574973,0.01427956,-0.004651531,-0.003436547,0.05401244,0.003255429,0.05107201,0.07157163,0.04517712
3093.261,0.116416,0.1573931,0.0142534,-0.004649397,-0.003473375,0.05401436,0.003267874,0.05107625,0.07154268,0.04515936
3093.743,0.1164061,0.1572867,0.01424879,-0.004644196,-0.003500907,0.05403173,0.003275001,0.05108037,0.07152939,0.04513766
3094.225,0.1164048,0.1571792,0.01426759,-0.004635827,-0.003519144,0.05406215,0.003274858,0.05108334,0.07153331,0.04511544
3094.707,0.1164159,0.1570732,0.01430919,-0.004625615,-0.003528794,0.05410196,0.003268265,0.05108639,0.07155418,0.04509723
3095.189,0.1164404,0.1569701,0.01436771,-0.004615911,-0.003531799,0.05414861,0.003257061,0.0510902,0.07158665,0.0450857
3095.671,0.1164758,0.1568706,0.01443754,-0.00460927,-0.003530098,0.05419911,0.00324411,0.05109645,0.07162397,0.04508169
3096.153,0.1165168,0.1567719,0.0145101,-0.004608557,-0.00352676,0.0542522,0.003232284,0.05110569,0.07165741,0.04508457
3096.635,0.1165585,0.1566712,0.01458019,-0.004614694,-0.003524342,0.05430563,0.003223732,0.05111855,0.07168015,0.04509074
3097.118,0.1165954,0.1565641,0.01464346,-0.0046284,-0.003524992,0.05435799,0.003219586,0.0511329,0.0716872,0.04509628
3097.6,0.116625,0.1564479,0.01469876,-0.004647736,-0.003531376,0.05440803,0.003221076,0.05114608,0.07167843,0.04509767
3098.082,0.1166471,0.1563227,0.01474713,-0.004671374,-0.003543085,0.05445487,0.003229639,0.051155,0.07165743,0.04509269
3098.564,0.1166639,0.1561914,0.01479125,-0.004697474,-0.003559918,0.05449745,0.003245896,0.05115785,0.0716308,0.0450823
3099.046,0.1166792,0.1560606,0.01483394,-0.004723991,-0.003579725,0.05453662,0.003270566,0.05115301,0.07160685,0.04506871
3099.528,0.116696,0.1559368,0.01487675,-0.00474898,-0.003599436,0.05457258,0.003302631,0.05114239,0.0715921,0.04505607
3100.01,0.116717,0.1558264,0.01492196,-0.00477152,-0.003616079,0.05460707,0.003339528,0.05112977,0.07159079,0.04504843
3100.492,0.116741,0.1557305,0.01496707,-0.004791916,-0.003629551,0.05463877,0.003376232,0.05111755,0.07160062,0.04504672
3100.975,0.1167678,0.1556497,0.01501023,-0.00480935,-0.003638108,0.05466825,0.003408022,0.05110938,0.0716188,0.04505257
3101.457,0.1167955,0.1555808,0.01504738,-0.004824433,-0.00364349,0.0546944,0.003431302,0.0511075,0.07163882,0.04506488
3101.939,0.116823,0.1555199,0.01507373,-0.004836756,-0.003646107,0.05471608,0.003441861,0.05111172,0.07165495,0.0450822
3102.421,0.1168515,0.1554654,0.01508698,-0.00484519,-0.003646366,0.0547325,0.00344082,0.05112222,0.07166521,0.04510302
3102.903,0.116883,0.1554161,0.01508528,-0.004849631,-0.003644062,0.05474326,0.003429406,0.05113818,0.07167093,0.04512608
3103.385,0.116921,0.1553727,0.01506973,-0.004847617,-0.003637449,0.0547479,0.003411109,0.05115979,0.07167751,0.04515075
3103.867,0.1169676,0.1553375,0.01504316,-0.004838328,-0.003625193,0.05474645,0.003388593,0.05118772,0.07169352,0.04517648
3104.349,0.1170238,0.1553109,0.01500982,-0.004820631,-0.003607497,0.05473803,0.003362682,0.05122259,0.07172592,0.04520094
3104.832,0.1170882,0.1552927,0.014972,-0.00479483,-0.003586408,0.05472231,0.003335736,0.05126539,0.07177894,0.04522253
3105.313,0.1171574,0.1552816,0.01493125,-0.004761535,-0.003565415,0.05469844,0.003307548,0.0513162,0.07185291,0.04523944
3105.796,0.1172272,0.1552758,0.01488675,-0.004722692,-0.00354852,0.0546659,0.003277298,0.05137302,0.07194309,0.04525094
3106.278,0.1172943,0.1552734,0.01483609,-0.004680963,-0.003539627,0.0546253,0.003247962,0.05143296,0.07204188,0.0452569
3106.76,0.1173561,0.1552733,0.01477647,-0.004639732,-0.003540793,0.0545774,0.003221806,0.05149078,0.07213993,0.04526031
3107.242,0.1174114,0.155275,0.01470621,-0.004601052,-0.00355161,0.05452378,0.003200887,0.05154187,0.07222834,0.04526445
3107.724,0.1174616,0.1552782,0.01462543,-0.004568106,-0.003570031,0.0544661,0.003188084,0.05158101,0.07230148,0.04527329
3108.206,0.1175064,0.1552817,0.0145365,-0.004543873,-0.003593388,0.05440443,0.003183712,0.05160506,0.07235529,0.04528841
3108.688,0.1175453,0.1552841,0.01444151,-0.004530514,-0.003619422,0.0543392,0.003187976,0.05161199,0.07238869,0.04531035
3109.17,0.1175773,0.1552838,0.01434327,-0.004529471,-0.003648751,0.05426965,0.003200063,0.05160223,0.07240262,0.04533687
3109.653,0.1176004,0.1552794,0.01424282,-0.004541161,-0.003680863,0.05419494,0.003218533,0.05157929,0.07239809,0.04536467
3110.135,0.1176129,0.155272,0.01414089,-0.004565179,-0.003717814,0.05411624,0.003243595,0.05154907,0.07237876,0.04538983
3110.617,0.1176163,0.1552642,0.01403747,-0.004598141,-0.003759503,0.05403548,0.003276282,0.05151787,0.07234932,0.04540955
3111.099,0.117613,0.1552593,0.01393299,-0.004635733,-0.003805624,0.05395534,0.003314539,0.0514934,0.07231376,0.04542277
3111.581,0.1176092,0.1552611,0.01382964,-0.004672926,-0.003853197,0.05387916,0.003356413,0.05148146,0.0722795,0.04543066
3112.063,0.1176107,0.1552713,0.01373073,-0.004704992,-0.003897904,0.05381014,0.003396137,0.05148591,0.07225317,0.04543482
3112.545,0.1176233,0.1552902,0.01363972,-0.004728228,-0.003937379,0.05374894,0.003427533,0.05150717,0.07223967,0.0454377
3113.027,0.1176501,0.1553148,0.01355921,-0.004741088,-0.003969047,0.05369522,0.003443176,0.05154257,0.0722428,0.04544196
3113.51,0.1176918,0.1553429,0.01348983,-0.00474357,-0.00399188,0.05364868,0.003439245,0.05158689,0.07226226,0.04544836
3113.992,0.1177448,0.1553714,0.01343022,-0.004738239,-0.004007724,0.05360675,0.003416352,0.05163379,0.0722949,0.04545668
3114.474,0.1178048,0.1554,0.01337717,-0.004728073,-0.004018428,0.053569,0.003380877,0.05167706,0.07233614,0.04546767
3114.956,0.1178664,0.1554289,0.0133264,-0.00471605,-0.004027179,0.05353434,0.00334158,0.05171112,0.07237826,0.0454794
3115.438,0.1179257,0.1554597,0.01327592,-0.004704642,-0.004034389,0.05350321,0.003308251,0.05173349,0.07241658,0.04549103
3115.92,0.1179813,0.1554933,0.01322616,-0.00469539,-0.004041087,0.05347691,0.003288521,0.05174332,0.07244783,0.04550181
3116.402,0.1180329,0.1555291,0.01317888,-0.004688708,-0.004047065,0.05345499,0.003284668,0.05174145,0.07247134,0.04551002
3116.884,0.1180811,0.1555656,0.01313702,-0.004685419,-0.00405181,0.05343683,0.003294426,0.05173101,0.07248876,0.0455146
3117.366,0.118127,0.1555991,0.013104,-0.004685218,-0.004055217,0.05342167,0.003311204,0.05171529,0.07250182,0.04551534
3117.849,0.1181712,0.1556284,0.01308277,-0.004686972,-0.004056772,0.05340887,0.003327986,0.05169893,0.07251446,0.04551202
3118.331,0.118213,0.1556527,0.01307332,-0.004689961,-0.004056162,0.05339875,0.003340232,0.05168609,0.07252785,0.04550645
3118.813,0.1182503,0.1556732,0.01307304,-0.004692952,-0.004054626,0.0533911,0.003346497,0.05168023,0.07254146,0.04550023
3119.295,0.1182827,0.1556929,0.01307986,-0.004694501,-0.004052058,0.05338785,0.003349564,0.05168436,0.07255541,0.04549711
3119.777,0.1183104,0.1557152,0.01309055,-0.004692961,-0.004048047,0.05339094,0.003352528,0.0517004,0.0725688,0.04549997
3120.259,0.1183352,0.1557431,0.01310207,-0.004687092,-0.004043312,0.05340113,0.003359005,0.05172837,0.07258099,0.04551214
3120.741,0.1183593,0.1557771,0.01311234,-0.004676893,-0.004038678,0.05341894,0.003369511,0.05176611,0.07259308,0.04553403
3121.223,0.1183878,0.1558181,0.01312147,-0.004661951,-0.004034251,0.0534442,0.00338033,0.05181194,0.07260758,0.04556588
3121.706,0.1184233,0.1558652,0.01313029,-0.004644322,-0.004030542,0.05347548,0.003387432,0.0518625,0.07262698,0.04560587
3122.188,0.1184683,0.1559184,0.01314015,-0.00462607,-0.004027658,0.05351193,0.003386169,0.05191393,0.0726539,0.04565111
3122.67,0.118522,0.1559773,0.01315325,-0.004608739,-0.004025804,0.05355173,0.003372919,0.05196302,0.07268838,0.04569861
3123.152,0.1185832,0.1560434,0.0131719,-0.004593671,-0.004023227,0.05359455,0.003347985,0.05200727,0.07273038,0.04574548
3123.634,0.1186467,0.156115,0.01319619,-0.004581899,-0.004020753,0.05363815,0.003313226,0.05204456,0.07277667,0.04578862
3124.116,0.1187085,0.1561911,0.01322593,-0.004572599,-0.004017554,0.05368099,0.003272565,0.05207388,0.07282383,0.04582716
3124.598,0.1187636,0.1562685,0.0132586,-0.004565257,-0.004014768,0.0537204,0.003230859,0.05209462,0.07286894,0.04586015
3125.08,0.1188087,0.1563435,0.01328909,-0.004559976,-0.004013736,0.05375412,0.003190796,0.05210717,0.07290881,0.04588704
3125.563,0.1188434,0.1564125,0.01331341,-0.004556241,-0.004015388,0.05377943,0.003155891,0.05211338,0.07294366,0.04590794
3126.045,0.1188694,0.1564735,0.01332739,-0.004554466,-0.004019725,0.05379614,0.003128839,0.05211518,0.07297392,0.04592413
3126.527,0.1188909,0.1565282,0.01333007,-0.004554239,-0.004025509,0.05380443,0.003111914,0.05211664,0.07300299,0.0459371
3127.009,0.1189123,0.1565788,0.01332104,-0.004558349,-0.004030778,0.05380497,0.003108434,0.05211866,0.0730311,0.04594697
3127.491,0.1189393,0.1566299,0.01330467,-0.004566178,-0.00403202,0.05380054,0.003119958,0.052124,0.07306116,0.04595673
3127.973,0.1189744,0.1566838,0.01328307,-0.004579071,-0.004028094,0.05379083,0.003147109,0.05213172,0.07309189,0.04596575
3128.455,0.1190185,0.1567414,0.01325926,-0.004595583,-0.004018276,0.05377615,0.003188659,0.05214061,0.07312187,0.04597487
3128.937,0.1190695,0.1568023,0.01323451,-0.004614889,-0.004003701,0.05375628,0.003239435,0.05214929,0.07314955,0.04598356
3129.419,0.1191243,0.1568648,0.0132088,-0.004633065,-0.003986742,0.05373048,0.00329375,0.05215658,0.07317373,0.04599087
3129.902,0.1191772,0.1569273,0.013179,-0.004649591,-0.003971122,0.05369916,0.003344563,0.05216223,0.07319441,0.04599527
3130.384,0.119225,0.1569911,0.01314469,-0.004660954,-0.003958496,0.05366471,0.003385758,0.05216952,0.073214,0.04599731
3130.866,0.1192651,0.1570581,0.01310492,-0.004667048,-0.003949279,0.05363099,0.003412982,0.05218219,0.07323448,0.04599763
3131.348,0.119299,0.1571331,0.01306221,-0.004668181,-0.003942646,0.05360245,0.003424462,0.05220499,0.07325955,0.04599871
3131.83,0.1193286,0.1572191,0.01301812,-0.004666211,-0.003936113,0.05358329,0.003421439,0.0522402,0.07329077,0.04600289
3132.312,0.1193595,0.1573188,0.01297622,-0.004663515,-0.003927301,0.05357447,0.003405251,0.05228933,0.07332877,0.04601437
3132.794,0.1193952,0.1574306,0.01293777,-0.004662578,-0.003914865,0.05357592,0.00337869,0.05234852,0.07337128,0.04603466
3133.276,0.1194386,0.1575505,0.01290276,-0.004665468,-0.003899111,0.05358298,0.003345695,0.05241128,0.07341544,0.04606376
3133.759,0.11949,0.1576718,0.01286858,-0.004672084,-0.003881592,0.05359057,0.003308853,0.05246973,0.07345721,0.04609932
3134.24,0.1195482,0.1577879,0.01283334,-0.004681083,-0.003864067,0.05359352,0.003274076,0.05251645,0.07349339,0.04613745
3134.723,0.1196096,0.1578931,0.01279369,-0.004690394,-0.003848918,0.05358913,0.003245719,0.05254655,0.07352234,0.04617356
3135.205,0.1196707,0.1579838,0.01275047,-0.004696292,-0.003837287,0.05357631,0.003228972,0.05255841,0.07354441,0.04620302
3135.687,0.1197278,0.1580593,0.01270398,-0.004696392,-0.003829277,0.05355785,0.003228406,0.05255516,0.07356273,0.04622442
3136.169,0.1197785,0.1581218,0.01265663,-0.004689452,-0.003825307,0.05353679,0.003245685,0.05254163,0.07358029,0.04623819
3136.651,0.1198222,0.1581753,0.01261106,-0.004676811,-0.003824133,0.05351757,0.003280303,0.05252465,0.0736018,0.04624745
3137.133,0.1198608,0.1582245,0.01256946,-0.004660335,-0.003825032,0.05350287,0.003327594,0.05251058,0.07363089,0.04625628
3137.615,0.1198954,0.1582749,0.01253309,-0.004644162,-0.00382676,0.05349401,0.003381962,0.05250276,0.07366986,0.04626887
3138.097,0.1199294,0.15833,0.0125007,-0.004632648,-0.003829111,0.05348936,0.003436349,0.05250283,0.07371816,0.04628706
3138.58,0.1199647,0.1583936,0.01247135,-0.004629733,-0.003831462,0.05348655,0.003484418,0.05250939,0.07377264,0.04631063
3139.062,0.1200043,0.158467,0.01244409,-0.004636767,-0.003831947,0.05348287,0.003522636,0.05252135,0.07382931,0.04633809
3139.544,0.1200489,0.1585493,0.01241671,-0.004655207,-0.003831498,0.05347485,0.003548085,0.05253698,0.07388139,0.04636468
3140.026,0.1200991,0.1586386,0.01238859,-0.004681947,-0.003829804,0.05346163,0.003561283,0.0525551,0.07392436,0.04638826
3140.508,0.1201554,0.158733,0.01236014,-0.004712013,-0.003826345,0.05344376,0.003562324,0.05257734,0.07395472,0.04640831
3140.99,0.1202152,0.1588288,0.01233138,-0.004741777,-0.003823301,0.05342189,0.003552762,0.05260359,0.07397169,0.04642449
3141.472,0.1202774,0.1589254,0.01230354,-0.004764702,-0.003820254,0.05339934,0.00353301,0.05263481,0.07397853,0.04644033
3141.954,0.1203383,0.1590218,0.01227696,-0.004778816,-0.003819594,0.05337841,0.00350431,0.05266939,0.07397956,0.04645769
3142.437,0.1203949,0.1591191,0.01225174,-0.004782869,-0.003821323,0.05336181,0.003467284,0.05270464,0.07398058,0.04647828
3142.919,0.1204448,0.1592176,0.0122283,-0.004778,-0.003824817,0.05335083,0.003424736,0.05273622,0.07398753,0.04650244
3143.401,0.1204863,0.1593175,0.01220495,-0.004767108,-0.003829558,0.05334612,0.003380302,0.05275968,0.0740036,0.04652875
3143.883,0.1205185,0.1594178,0.01217928,-0.00475424,-0.003834092,0.05334694,0.003338459,0.05277177,0.07402869,0.04655464
3144.365,0.1205436,0.1595167,0.01215077,-0.004740953,-0.003836655,0.05335285,0.003303886,0.05277337,0.07406106,0.04657893
3144.847,0.1205647,0.1596122,0.01211815,-0.004729531,-0.003835684,0.0533632,0.003281165,0.05276717,0.07409695,0.04660041
3145.329,0.1205857,0.1597031,0.01208153,-0.004719766,-0.003830452,0.05337603,0.003271759,0.0527576,0.07413252,0.04661952
3145.811,0.1206103,0.1597897,0.01204321,-0.004710206,-0.003820645,0.05339094,0.003275462,0.05275116,0.0741639,0.04663842
3146.293,0.1206423,0.1598749,0.01200688,-0.004700435,-0.003806157,0.05340638,0.003288953,0.05275199,0.07418925,0.0466583
3146.776,0.1206837,0.1599614,0.01197653,-0.004689621,-0.00378792,0.05342096,0.003307653,0.05276213,0.0742081,0.04668012
3147.258,0.1207343,0.1600534,0.01195491,-0.004677973,-0.00376687,0.05343359,0.003327089,0.05278127,0.07422222,0.04670464
3147.74,0.1207929,0.1601532,0.01194285,-0.00466736,-0.003744149,0.05344243,0.003343615,0.05280595,0.0742336,0.04673079
3148.222,0.1208554,0.1602616,0.01193826,-0.004658615,-0.00372246,0.05344649,0.003355666,0.05283235,0.07424508,0.04675781
3148.704,0.1209186,0.1603777,0.0119382,-0.004651634,-0.003702637,0.05344741,0.003364179,0.05285781,0.07426041,0.04678462
3149.186,0.120979,0.1604995,0.01193897,-0.004645587,-0.003685721,0.05344702,0.003372069,0.05288216,0.07428236,0.04681144
3149.668,0.1210327,0.1606239,0.01193774,-0.004639953,-0.003672859,0.05344826,0.003382463,0.05290501,0.0743129,0.04683653
3150.15,0.1210792,0.1607485,0.01193399,-0.004633382,-0.003663948,0.05345372,0.00339849,0.05292872,0.07435304,0.04685936
3150.633,0.1211193,0.1608715,0.01193013,-0.004624831,-0.003658054,0.05346603,0.003420149,0.05295506,0.0744019,0.04687842
3151.115,0.1211542,0.1609911,0.0119269,-0.00461555,-0.003653407,0.05348507,0.003445361,0.05298389,0.07445583,0.04689186
3151.597,0.1211864,0.1611062,0.0119262,-0.004606577,-0.003648758,0.05350845,0.003470059,0.05301327,0.07451022,0.04689816
3152.079,0.1212198,0.1612157,0.0119275,-0.004599059,-0.003642442,0.05353293,0.003487465,0.05304093,0.07455979,0.0468982
